id,name,calculated_dob,wiki_dob,mentions,tweet
theweeknd,Abel Tesfaye,20-03-2020,16-02-1990,[],b'happy 1st birthday \xe2\x80\x9cAFTER HOURS\xe2\x80\x9d'
theweeknd,Abel Tesfaye,23-04-1920,16-02-1990,"['@captaintommoore', '@mrmichaelball', '@NHSuk']","b'everyone in the UK please support @captaintommoore / @mrmichaelball single so this incredible 99 yr old war veteran, walking for the British National Health Service @NHSuk &amp; now raised $35 Million can have a No 1 for his 100th birthday in the UK!We\xe2\x80\x99re routing for you. XO!  '"
ThisisDavina,Davina McCall,31-08-1934,16-10-1967,['@longlostfamily'],"b'RT @longlostfamily: TONIGHT, 9PM. We take on a search for our eldest searcher ever. With his 87th birthday approaching, Roy David believes\xe2\x80\xa6'"
ThisisDavina,Davina McCall,26-04-1981,16-10-1967,"['@MenoDirectory', '@NHSuk']",b'RT @MenoDirectory: If you had the opportunity to go for an @NHSuk health check sometime around your 40th birthday and it included the #Meno\xe2\x80\xa6'
TigerWoods,Tiger Woods,21-01-1940,30-12-1975,['@jacknicklaus'],b'Happy 75th birthday to the Golden Bear @jacknicklaus'
TigerWoods,Tiger Woods,27-05-1944,30-12-1975,['@TWFoundation'],b'Happy 70 Mom RT @TWFoundation: Wishing Tida a very happy 70th birthday from the Tiger Woods Foundation! http://t.co/0yvioNJdIn'
Tip,T.I.,15-08-1938,25-09-1980,[],"b""I want to wish Congresswoman Maxine Waters a happy 80th birthday!!! She's the type of champion and fighter we need in Congress. Show her some love on her birthday and support Congresswoman Waters reelection campaign.   #MaxineWaters  """
tonyhawk,Tony Hawk,15-02-1951,12-05-1968,[],"b'This shove-it variation (360 shuv to blunt fakie) is for Elaine Shallcross, who is battling breast cancer and wants to learn to shove-it on a skateboard by her 69th birthday. Good luck Elaine! And thanks for raising awareness through skateboarding.\nDonate:    '"
tonyhawk,Tony Hawk,26-03-1999,12-05-1968,['@gupimusic'],"b'Happy 18th birthday Spencer!\n(aka @gupimusic)\nRemember when life was fun &amp; full of wonder? It still is, but now you have to pay taxes.  '"
tonyhawk,Tony Hawk,22-06-1976,12-05-1968,['@Nixon_Now'],b'An invert line I did on my 40th birthday. First to name all of these correctly &amp; in order wins a @Nixon_Now Blaster  '
TonyRobbins,Tony Robbins,06-03-1960,29-02-1960,[],b'Tony Robbins raises $18M for charity with 60th birthday bash   #FoxBusiness'
TonyRobbins,Tony Robbins,05-03-1960,29-02-1960,"['@OURrescue', '@DrOz', '@mariamenounos', '@TonyRobbins']","b'RT @OURrescue: Thank you to Sage Robbins, @DrOz &amp; @mariamenounos for hosting @TonyRobbins\xe2\x80\x99 60th birthday benefit concert for O.U.R., and to\xe2\x80\xa6'"
TonyRobbins,Tony Robbins,23-02-1960,29-02-1960,[],"b"" Only 6 days 'til Tony\xe2\x80\x99s 60th birthday! Join us for his birthday benefit concert:  """
TonyRobbins,Tony Robbins,14-02-2005,29-02-1960,"['@dmscott', '@TonyRobbins']","b'RT @dmscott: My friend - the amazing @TonyRobbins - is celebrating his 15th birthday on 2/29!! (Yes, he is a leap day baby). Please conside\xe2\x80\xa6'"
Trevornoah,Trevor Noah,14-11-2014,20-02-1984,['@NetflixIsAJoke'],"b""If you told me on my 4th birthday that I would one day have a comedy special on Netflix, I would've immediately yelled \xe2\x80\x9cStranger Danger!\xe2\x80\x9d Cause I mean\xe2\x80\xa6 what kind of creepy time traveler really goes back to a 4 year old\xe2\x80\x99s birthday party? #SonOfPatricia Nov 20th  @NetflixIsAJoke  """
Trevornoah,Trevor Noah,07-10-1931,20-02-1984,['@TheDesmondTutu'],b'Wishing @TheDesmondTutu a very happy 85th birthday! Congratulations on The Book of Joy! #sharethejoy  '
Tyga,T-Raww,05-06-1993,19-11-1989,['@sahluwal'],b'RT @sahluwal: Today would be Breonna Taylor\xe2\x80\x99s 27th birthday. She was murdered by Louisville police. Her life mattered. Happy birthday Queen\xe2\x80\xa6'
Tyga,T-Raww,20-11-1989,19-11-1989,"['@HotNewHipHop', '@Tyga']","b'RT @HotNewHipHop: To celebrate his 26th birthday, @Tyga releases the new track \xe2\x80\x9cHappy Birthday\xe2\x80\x9d  \n\nListen:   https\xe2\x80\xa6'"
tylerperry,Tyler Perry,28-12-1969,13-09-1969,[],"b'I took this picture this past September around my 52nd birthday. I was killing it in the gym. Right after that I tore my meniscus and was told I needed surgery. I\xe2\x80\x99ve gained about 12 lbs since then. I was so close to my goal, but now I feel like I\xe2\x80\x99m starting over. Continued (1/2)  '"
tylerperry,Tyler Perry,19-12-1924,13-09-1969,['@IAmCicelyTyson'],"b'Happy 96th birthday!! 96 and still as sharp and as beautiful as ever. What a blessing to have you as a friend, as family, and as a role model. The wisdom and love you\xe2\x80\x99ve shown me over all these years has been a gift from God! Happy birthday Queen Cicely!! @IAmCicelyTyson  '"
tylerperry,Tyler Perry,01-12-1918,13-09-1969,['@GlblCtzn'],b'Rehearsing for the @GlblCtzn Festival tomorrow! Celebrating what would have been Mandela\xe2\x80\x99s 100th birthday! I love South Africa!  '
tylerperry,Tyler Perry,01-12-2014,13-09-1969,['@Singita_'],"b""Yep this really happened! I went on a safari in South Africa!! LOL. To Daniel, Given, Agreements, Collin, and all the staff at the @Singita_ resort, thank you so much for making our stay so magical. And also for making my son's 4th birthday unforgettable!! You guys were the best.  """
tylerperry,Tyler Perry,22-09-1969,13-09-1969,[],b'Stevie at the piano in my living room for my 45th birthday bash. I had to pinch myself. ;-) http://t.co/P6YUiOmYpL'
tylerperry,Tyler Perry,12-09-1969,13-09-1969,[],b'Getting the tent ready. I decided to throw myself a 45th birthday bash.  '
tylerperry,Tyler Perry,07-09-1969,13-09-1969,[],b'For my 45th birthday which is next weekend I wanted to do a 45 mile bike ride. I DID IT!! 45 miles today. http://t.co/Ckr3cmMltR'
tylerperry,Tyler Perry,28-02-1954,13-09-1969,['@Oprah'],"b""She wouldn't let me throw her a surprise party, but I did surprise her with a 60th birthday cake last night @Oprah http://t.co/U7M0sLbX0e"""
tylerperry,Tyler Perry,16-09-1969,13-09-1969,[],"b'Wow, my friends threw me an amazing 40th birthday surprise party.  I had so much fun.'"
UncleRUSH,Russell Simmons,15-06-1969,04-10-1957,['@essencemag'],b'#Repost @essencemag\n\nHappy 50th birthday to the man that has shifted the culture time and time again! icecube   '
UncleRUSH,Russell Simmons,07-10-1957,04-10-1957,"['@HipHopDX', '@UncleRUSH', '@diddy']",b'RT @HipHopDX: happy 60th birthday @UncleRUSH! celebrating with @diddy at his yoga studio in LA   '
UncleRUSH,Russell Simmons,05-10-1957,04-10-1957,"['@OfficialKimora', '@UncleRUSH']","b'RT @OfficialKimora: Wow!! Happy 60th birthday to my crazy baby daddy @UncleRUSH! Health, happiness and love to you! Cheers to many more my\xe2\x80\xa6'"
UncleRUSH,Russell Simmons,20-05-1996,04-10-1957,['@sonsandbros'],"b'RT @sonsandbros: Today, on what would have been his 21st birthday, we honor the life of #MikeBrown. #BlackLivesMatter #StayLoud https://t.c\xe2\x80\xa6'"
VanessaHudgens,Vanessa Hudgens,17-08-1991,14-12-1988,['@austinbutler'],b' HAPPY BIRTHDAY TO THE LOVE OF MY LIFE @austinbutler U make life better  happy 25th birthday baby  '
VincentKompany,Vincent Kompany,03-08-2008,10-04-1986,"['@ch_buster', '@VincentKompany', '@chum3s']",b'RT @ch_buster: @VincentKompany any chance of a retweet for my boy in his first football kit for his 5th birthday! @chum3s http://t.co/UIQ4W\xe2\x80\xa6'
VincentKompany,Vincent Kompany,23-06-1976,10-04-1986,"['@MCFC', '@OfficialVieira']",b'\xe2\x80\x9c@MCFC: HAPPY BIRTHDAY PATRICK VIEIRA: @OfficialVieira celebrates his 37th birthday today! #mcfc\xe2\x80\x9d Happy Birthday would have been enough! ;-)'
virendersehwag,Virender Sehwag,08-07-1972,20-10-1978,[],"b'To a man who played such an instrumental role in shaping Indian Cricket, backed youngsters, waived his T-shirt, and gave India many opportunities to waive the tri-colour, a very happy 50th birthday. May you remain in good health and spirit always. #HappyBirthdayDada  '"
WayneRooney,Wayne Rooney,02-11-2009,24-10-1985,['@ColeenRoo'],b'RT @ColeenRoo: Happy 11th birthday Kai. We love you so much and we are so proud of you   '
williebosshog,Willie Robertson,10-12-2002,22-04-1972,[],b'Happy 19th birthday Row-dawg!  '
wossy,Jonathan Ross,11-04-1860,17-11-1960,"['@MrJamesMay', '@JeremyClarkson']",b'RT @MrJamesMay: Please join me in telling @JeremyClarkson to sod off on his 157th birthday.\n#SodOffClarkson'
xtina,Christina Aguilera,17-08-2014,18-12-1980,[],"b'We\xe2\x80\x99re celebrating Summer Rain all week and Leo lioness energy all month Happy 7th birthday my sweet, thoughtful, funny, creative, soulful vibrant spirit\xe2\x80\xa6time moves too fast but every year I\xe2\x80\x99m so in awe of the beautiful human you are and continue to grow to be!  '"
xtina,Christina Aguilera,19-01-1929,18-12-1980,['@TheKingCenter'],"b'RT @TheKingCenter: A thread of Dr. King in color, as we commemorate his 92nd birthday. \n\n#MLK\xc2\xa0#CorettaScottKing #BelovedCommunity #MLKDay h\xe2\x80\xa6'"
xtina,Christina Aguilera,22-10-2002,18-12-1980,[],b'Happy 17th birthday to #Stripped...my 4th studio album. My fighters\xe2\x80\xa6 I love you!!! What are your favorite songs from it?  #17YearsOfStripped  '
xtina,Christina Aguilera,02-12-1981,18-12-1980,['@britneyspears'],b'Happy 30th birthday @britneyspears!!!'
yokoono,Yoko Ono,28-01-1933,18-02-1933,"['@Chimera_Music', '@YokoOno']","b""RT @Chimera_Music: OCEAN CHILD, a tribute to the songs of @YokoOno curated by Ben Gibbard will be released on Yoko's 89th birthday, Feb 18.\xe2\x80\xa6"""
yokoono,Yoko Ono,07-01-1933,18-02-1933,"['@michaelazerrad', '@YokoOno', '@WhyHu']","b""RT @michaelazerrad: Ocean Child, a @YokoOno tribute album curated by Ben Gibbard, drops on Ono's 89th birthday, Feb. 18 and benefits @WhyHu\xe2\x80\xa6"""
yokoono,Yoko Ono,11-01-1990,18-02-1933,[],"b'THIS IS NOT HERE a show of unfinished paintings and sculpture is dedicated to John Lennon on his 31st birthday, together with wind, rain, sky, sunshine and smile - everything beautiful and funny that is related to the show. Happy birthday, John. I love you.\n\n#thisisnothere  '"
yokoono,Yoko Ono,09-10-1940,18-02-1933,['@HarpaReykjavik'],b'RT @HarpaReykjavik: Harpa celebrates the 80th birthday of John Lennon tonight on October 9th by lighting its glass facade in blue and proje\xe2\x80\xa6'
yokoono,Yoko Ono,09-10-1940,18-02-1933,"['@thamesandhudson', '@johnlennon']",b'RT @thamesandhudson: Today we celebrate @johnlennon on what would have been his 80th birthday.\n\nThe upcoming \xe2\x80\x98John &amp; Yoko/Plastic Ono Band\xe2\x80\x99\xe2\x80\xa6'
yokoono,Yoko Ono,08-10-1940,18-02-1933,"['@IPTower', '@JohnLennon']","b""RT @IPTower: IMAGINE PEACE TOWER will be relit tomorrow, 9 October, for @JohnLennon's 80th birthday. #LENNON80\nIt will remain lit until daw\xe2\x80\xa6"""
yokoono,Yoko Ono,07-10-1940,18-02-1933,"['@LivUniAlumni', '@johnlennon', '@bbcmerseyside']","b'RT @LivUniAlumni: In celebration of the 80th birthday of @johnlennon, we are delighted to invite you to join @bbcmerseyside legend Roger Ph\xe2\x80\xa6'"
yokoono,Yoko Ono,06-10-1940,18-02-1933,"['@IPTower', '@JohnLennon']","b'Dear Friends\nThis Oct 9th, IMAGINE PEACE TOWER @IPTower will be relit in Iceland in memory of my late husband @JohnLennon on his 80th birthday. Join us to watch the relighting at   as we celebrate around the world! \nI love you! yoko \n#IMAGINEPEACE #LENNON80  '"
yokoono,Yoko Ono,04-10-1940,18-02-1933,['@johnlennon'],b'RT @johnlennon: Celebrate John Lennon\xe2\x80\x99s 80th birthday and \n\xe2\x86\x92 GIMME SOME .\nGet the new Snapchat filter here:\n \nAn\xe2\x80\xa6'
yokoono,Yoko Ono,04-10-1940,18-02-1933,['@johnlennon'],b'RT @johnlennon: Celebrate John Lennon\xe2\x80\x99s 80th birthday and \n\xe2\x86\x92 GIMME SOME .\nGet the new Instagram filter here:\n \nA\xe2\x80\xa6'
yokoono,Yoko Ono,04-10-1940,18-02-1933,['@PBSAmerMasters'],"b""RT @PBSAmerMasters: Join us on October 9 -- John Lennon's 80th birthday -- to examine his life in New York City with Yoko Ono and their son\xe2\x80\xa6"""
yokoono,Yoko Ono,04-10-1940,18-02-1933,"['@ContemporaryYYC', '@johnlennon']","b""RT @ContemporaryYYC: To celebrate what would have been @johnlennon's 80th birthday (Oct 8) we invite you to special screenings of Imagine,\xe2\x80\xa6"""
yokoono,Yoko Ono,23-09-1940,18-02-1933,"['@johnlennon', '@BBCRadio2', '@JohnLennon', '@SeanOnoLennon', '@Julia']",b'RT @johnlennon: In a worldwide exclusive @BBCRadio2 mark what would have been @JohnLennon\xe2\x80\x99s 80th birthday: @SeanOnoLennon interviews @Julia\xe2\x80\xa6'
yokoono,Yoko Ono,23-09-1940,18-02-1933,"['@bbcpress', '@JohnLennon', '@SeanOnoLennon', '@JulianLenn']","b'RT @bbcpress: WORLD EXCLUSIVE: To mark what would have been @JohnLennon\xe2\x80\x99s 80th birthday, @SeanOnoLennon is in conversation with @JulianLenn\xe2\x80\xa6'"
yokoono,Yoko Ono,21-09-1940,18-02-1933,[],"b""GIMME SOME TRUTH.  RT!\nThis October 9th, to celebrate John Lennon's 80th birthday, join us for an online celebration of John's life to celebrate our community, creativity and connection. Raising the spirit of peace and love - with great artists, great people and great songs.  """
yokoono,Yoko Ono,19-09-1940,18-02-1933,['@johnlennon'],"b'RT @johnlennon: JOHN LENNON. GIMME SOME TRUTH. FOUR LP BOX SET.\nPre-order now at  \nFor John Lennon\xe2\x80\x99s 80th birthday, 3\xe2\x80\xa6'"
yokoono,Yoko Ono,29-06-1940,18-02-1933,"['@MuseumLiverpool', '@JohnLennon']","b'From Liverpool to Tokyo, what a way to go... \n\n  -  &amp; \xe2\x81\xa3\nThe record-breaking exhibition from @MuseumLiverpool travels to Tokyo to open at Sony Music Roppongi Museum on @JohnLennon\xe2\x80\x99s 80th birthday, October 9, 2020.  '"
yokoono,Yoko Ono,09-10-1940,18-02-1933,['@JohnLennon'],"b'Dear Friends, \nToday we relight IMAGINE PEACE TOWER in Reykjav\xc3\xadk, Iceland, in memory of @JohnLennon - on his 79th birthday.\nJoin us and make a wish at  \nLighting times: 8pm IS, 9pm UK, 4pm NY, 1pm LA, 5am Japan\nlove, yoko  '"
yokoono,Yoko Ono,07-10-1940,18-02-1933,['@JohnLennon'],"b'Dear Friends\nOn 9 Oct, IMAGINE PEACE TOWER will be relit in Reykjav\xc3\xadk, Iceland, in memory of my late husband @JohnLennon on the occasion of his 79th birthday.\nLighting times: 8pm IS, 9pm UK, 4pm NY, 1pm LA, 5am Japan\nJoin us and make a wish at  \nlove, yoko  '"
yokoono,Yoko Ono,15-02-1933,18-02-1933,['@MuseumLiverpool'],b'RT @MuseumLiverpool: Yoko Ono will celebrate her 86th birthday on 18 Feb &amp; to mark the occasion we will will be screening her films through\xe2\x80\xa6'
yokoono,Yoko Ono,11-10-1940,18-02-1933,"['@usatodaylife', '@yokoono']","b""RT @usatodaylife: Today would have been John Lennon's 78th birthday. We talked to @yokoono about Lennon and her new book, 'Imagine John Yok\xe2\x80\xa6"""
yokoono,Yoko Ono,10-10-1940,18-02-1933,"['@consequence', '@YokoOno']",b'RT @consequence: .@YokoOno celebrates John Lennon\xe2\x80\x99s 78th birthday by covering \xe2\x80\x9cImagine\xe2\x80\x9d:    '
yokoono,Yoko Ono,09-10-1940,18-02-1933,"['@MuseumLiverpool', '@johnlennon']","b""RT @MuseumLiverpool: Happy Birthday John \n\nJoin us today as we mark what would have been @johnlennon 's 78th birthday with a free special\xe2\x80\xa6"""
yokoono,Yoko Ono,08-10-1940,18-02-1933,"['@MuseumLiverpool', '@johnlennon']","b""RT @MuseumLiverpool: Join us tomorrow to mark what would have been @johnlennon 's 78th birthday with a special free showing of the restored\xe2\x80\xa6"""
yokoono,Yoko Ono,23-08-1940,18-02-1933,['@billboard'],"b'RT @billboard: John Lennon ""Imagine"" box set planned for what would have been his 78th birthday   https://t.co/xWYFd6\xe2\x80\xa6'"
yokoono,Yoko Ono,19-07-2011,18-02-1933,['@MuseumLiverpool'],"b""RT @MuseumLiverpool: Hip hip hooray! It's our 7th birthday today.  Check out our gallery of birthday pictures which include the wonderful\xe2\x80\xa6"""
YUVSTRONG12,Yuvraj Singh,13-12-1981,12-12-1981,"['@hemangkbadani', '@YUVSTRONG12']",b'RT @hemangkbadani: Who would have thought that I would bump into @YUVSTRONG12 on his 36th birthday. Have a super day  '
YUVSTRONG12,Yuvraj Singh,13-12-1981,12-12-1981,"['@ICC', '@YUVSTRONG12']","b""RT @ICC: On his 36th birthday, watch @YUVSTRONG12's Player of the Match performance to help knock defending champions Australia out of the\xe2\x80\xa6"""
Zedd,Zedd,14-01-2013,02-09-1989,"['@_Jodeb_', '@iamfoxes']","b'Happy 7th birthday to the clarity music video, directed by the genius @_Jodeb_  @iamfoxes  '"
Zendaya,Zendaya,06-06-1993,01-09-1996,['@ReginaKing'],"b""RT @ReginaKing: Today would've been #BreonnaTaylor 's 27th birthday. She was a full-time EMT at 2 hospitals in Lville, Ky. She was a belove\xe2\x80\xa6"""
Zendaya,Zendaya,11-02-2000,01-09-1996,['@YaraShahidi'],"b""Wishing a very happy 18th birthday to my lil sis @YaraShahidi Thank you for your brilliance, geniusness (if that's even a word, she would know lol) and pure heart . I love watching you gloowww  """
Zendaya,Zendaya,08-02-1987,01-09-1996,['@womensmarch'],"b'RT @womensmarch: We remember Sandra Bland today, on what would have been her 30th birthday, for her bravery and her voice. #SayHerName http\xe2\x80\xa6'"
Zendaya,Zendaya,05-02-1995,01-09-1996,"['@sonsandbros', '@SybrinaFulton']","b'RT @sonsandbros: On his 22nd birthday, we remember #TrayvonMartin. Sending our love and prayers to Ms. @SybrinaFulton #BlackLivesMatter htt\xe2\x80\xa6'"
ZooeyDeschanel,zooey deschanel,24-06-1993,17-01-1980,['@mindykaling'],b'Happy 21st birthday to my sweet friend @mindykaling !!!  You can legally drink now!'
andy_murray,Andy Murray,26-05-1948,15-05-1987,['@NHSEngland'],b'The NHS is one of our nation\xe2\x80\x99s greatest institutions and I am honoured to support its 75th birthday by backing \xe2\x80\x98parkrun for the NHS\xe2\x80\x99 on 8 &amp; 9 July. I encourage everyone to head down to their local parkrun and join in the fun! #NHS75parkrun @NHSEngland    '
BarackObama,Barack Obama,04-04-1928,04-08-1961,['@DrMayaAngelou'],"b""Today would have been @DrMayaAngelou's 95th birthday. As a girl, she endured trauma and abuse that actually led her to stop speaking. But as a performer and writer, she found her voice\xe2\x80\x94a voice that has spoken to millions, and inspired countless others over the years.  """
bhogleharsha,Harsha Bhogle,06-07-1958,19-07-1961,['@Calvinn_Hobbes'],"b'RT @Calvinn_Hobbes: Today, we celebrate the extraordinary talent of Bill Watterson on his 65th birthday! The legacy of Calvin &amp; Hobbes live\xe2\x80\xa6'"
MichelleObama,Michelle Obama,04-04-1928,17-01-1964,['@DrMayaAngelou'],"b'.@DrMayaAngelou was one of my heroes. A woman of many talents, her greatest gift was the ability to see people\xe2\x80\x94sometimes in ways no one else had. On what would have been her 95th birthday, let\xe2\x80\x99s strive to embody the wisdom, generosity, and love she showed the world every day.  '"
